CustomerId,CreditScore,Region,Gender,Age,ACCT_OPN_DATE,M_Minus_one_Bal,Total_FD_Amt,HasCrCard,Last_Login_Date,EstimatedSalary,Acct_Cls_Flag,Current_balance,M_Minus_two_Bal,Acct_vintage,Login_vintage,CreditScore_buckets,Age_buckets,Churn
15693683,814,Western,Male,29,2022-12-08,44458,490000,1,2023-07-08,197276.13,0,194759,156842,256,44,e.800+,a.18-30,0
15743538,710,South,Female,31,2023-07-08,293680,470000,0,2023-07-08,20081.3,0,133869,70416,44,44,c.660-720,b.30-40,0
15798615,850,South,Female,47,2022-11-08,16296,460000,0,2023-06-08,44351.77,0,400688,176574,286,74,e.800+,c.40-60,0
15679968,623,South,Male,40,2023-03-08,89414,470000,1,2023-08-08,192867.4,0,73100,261604,166,13,b.580-660,b.30-40,1
15631359,489,South,Female,38,2023-03-08,145759,390000,0,2023-08-08,85231.88,0,328411,59581,166,13,a.<580,b.30-40,0
15756125,757,North,Male,44,2023-03-08,348106,450000,1,2023-08-08,158735.1,0,77745,206846,166,13,d.720-800,c.40-60,1
15701602,521,Western,Male,52,2023-03-08,203165,470000,0,2023-07-08,53793.1,1,157465,22738,166,44,a.<580,c.40-60,0
15672330,678,South,Male,31,2023-07-08,283755,460000,1,2023-07-08,130446.65,0,211887,230795,44,44,c.660-720,b.30-40,1
15701522,711,South,Female,29,2022-11-08,148287,480000,0,2023-07-08,3234.8,0,131748,111058,286,44,c.660-720,a.18-30,0
15664895,602,South,Male,25,2023-08-08,188330,390000,1,2023-05-08,101274.17,0,11047,299845,13,105,b.580-660,a.18-30,1
15594039,599,North,Male,42,2023-02-08,249674,370000,1,2023-07-08,113868.4,0,372082,167808,194,44,b.580-660,c.40-60,0
15781987,641,South,Male,31,2022-11-08,154795,430000,0,2023-06-08,32231.6,0,338534,292739,286,74,b.580-660,b.30-40,0
15637169,838,North,Female,67,2023-04-08,19128,390000,0,2023-08-08,78310.04,0,180260,239538,135,13,e.800+,d.60+,0
15584462,739,South,Male,34,2022-11-08,44541,390000,0,2023-05-08,60584.33,0,136245,297924,286,105,d.720-800,b.30-40,0
15586996,697,South,Female,76,2023-01-08,295022,480000,1,2023-07-08,188772.45,0,402932,56240,225,44,c.660-720,d.60+,0
15659064,790,North,Male,37,2022-12-08,346466,430000,1,2023-06-08,149418.41,0,409880,198639,256,74,d.720-800,b.30-40,0
15643916,619,North,Male,46,2022-12-08,53162,470000,1,2023-06-08,132498.39,1,292176,123643,256,74,b.580-660,c.40-60,0
15624180,584,Western,Male,37,2022-10-08,278646,410000,0,2023-07-08,70927.11,1,136924,225394,317,44,b.580-660,b.30-40,1
15797293,677,South,Female,25,2023-05-08,288542,360000,1,2023-08-08,179608.96,0,208314,100505,105,13,c.660-720,a.18-30,0
15657342,850,Western,Male,28,2023-04-08,269811,480000,0,2023-07-08,60708.72,1,130880,137256,135,44,e.800+,a.18-30,1
15674000,645,South,Male,44,2022-10-08,203612,490000,1,2023-06-08,166707.22,0,20975,15220,317,74,b.580-660,c.40-60,0
15714355,775,Western,Male,32,2022-12-08,338187,450000,1,2023-07-08,125898.39,0,284113,284118,256,44,d.720-800,b.30-40,1
15801942,619,North,Female,41,2022-12-08,40447,410000,0,2023-08-08,79866.73,1,419441,256004,256,13,b.580-660,c.40-60,0
15603221,696,Western,Male,32,2023-04-08,114579,400000,0,2023-07-08,52314.71,0,186057,112359,135,44,c.660-720,b.30-40,0
15649101,601,South,Male,40,2022-10-08,88604,430000,1,2023-07-08,173245.68,0,189390,153984,317,44,b.580-660,b.30-40,0
15729246,847,North,Male,31,2023-03-08,94423,400000,0,2023-06-08,76326.67,0,453172,55548,166,74,e.800+,b.30-40,0
15787174,512,South,Female,37,2023-07-08,271732,450000,1,2023-05-08,156105.03,0,311782,161507,44,105,a.<580,b.30-40,0
15782454,552,South,Male,49,2023-04-08,299510,430000,1,2023-07-08,190296.76,1,140370,59435,135,44,a.<580,c.40-60,0
15667602,704,North,Male,33,2023-05-08,100581,400000,0,2023-07-08,73018.74,0,442727,147677,105,44,c.660-720,b.30-40,0
15697391,604,North,Female,34,2023-05-08,65180,460000,0,2023-06-08,38587.7,0,101857,92585,105,74,b.580-660,b.30-40,0
15604891,624,North,Female,38,2022-12-08,210444,350000,0,2023-06-08,95403.41,0,98282,17519,256,74,b.580-660,b.30-40,0
15788483,719,North,Male,38,2023-08-08,257355,450000,1,2023-06-08,126876.47,0,270226,290646,13,74,c.660-720,b.30-40,0
15681342,639,South,Female,35,2023-07-08,365950,470000,1,2023-05-08,139094.12,0,50668,15243,44,105,b.580-660,b.30-40,0
15782456,656,South,Male,46,2022-11-08,79741,410000,1,2023-06-08,193099.43,0,169702,113654,286,74,b.580-660,c.40-60,0
15761706,705,North,Female,39,2022-12-08,158574,360000,0,2023-07-08,11682.36,0,43416,40075,256,44,c.660-720,b.30-40,0
15664504,418,South,Male,35,2023-01-08,282379,460000,0,2023-08-08,88878.15,0,260072,248221,225,13,a.<580,b.30-40,0
15578878,569,North,Female,30,2023-05-08,359410,460000,0,2023-08-08,33230.37,0,444487,261035,105,13,a.<580,a.18-30,0
15792328,475,South,Male,39,2023-02-08,166865,450000,0,2023-07-08,56999.9,1,326973,187405,194,44,a.<580,b.30-40,0
15679663,488,South,Female,36,2023-08-08,369863,400000,1,2023-07-08,136675.22,0,368065,168724,13,44,a.<580,b.30-40,0
15593283,705,Western,Female,48,2023-07-08,78785,410000,0,2023-07-08,99475.95,1,386592,214152,44,44,c.660-720,c.40-60,0
15804394,663,Western,Male,32,2022-12-08,138361,450000,0,2023-08-08,47161.25,1,318545,55420,256,13,c.660-720,b.30-40,0
15693382,828,South,Male,31,2022-11-08,59652,460000,1,2023-07-08,164257.37,0,55623,246918,286,44,e.800+,b.30-40,0
15644686,729,North,Male,34,2022-11-08,83675,460000,0,2023-08-08,42855.97,0,79522,271211,286,13,d.720-800,b.30-40,1
15776827,770,Western,Male,37,2023-03-08,307770,390000,1,2023-06-08,180326.83,0,386850,98210,166,74,d.720-800,b.30-40,0
15684173,687,North,Male,44,2023-01-08,148183,350000,1,2023-08-08,155853.52,1,21431,198449,225,13,c.660-720,c.40-60,1
15647782,729,Western,Male,36,2022-12-08,233413,450000,1,2023-07-08,177130.33,0,377433,153929,256,44,d.720-800,b.30-40,0
15637646,756,South,Male,31,2022-10-08,224399,430000,0,2023-08-08,61666.87,0,383200,167905,317,13,d.720-800,b.30-40,0
15712303,692,South,Male,66,2023-04-08,175312,450000,1,2023-08-08,118188.15,0,115077,55081,135,13,c.660-720,d.60+,0
15607713,850,North,Female,29,2023-07-08,154176,420000,1,2023-08-08,197996.65,0,162445,270908,44,13,e.800+,a.18-30,0
15738835,850,Western,Male,38,2023-01-08,356479,420000,0,2023-07-08,43801.27,0,317533,178891,225,44,e.800+,b.30-40,0
15798439,714,North,Male,25,2023-06-08,178916,480000,1,2023-08-08,132979.43,0,120813,109573,74,13,c.660-720,a.18-30,0
15656822,568,Western,Male,43,2023-03-08,31838,490000,1,2023-08-08,107155.4,1,257403,39009,166,13,a.<580,c.40-60,0
15790689,647,North,Male,32,2022-11-08,79599,480000,1,2023-05-08,128590.73,0,254063,124554,286,105,b.580-660,b.30-40,0
15762134,506,Western,Male,59,2022-12-08,129912,480000,1,2023-07-08,170679.74,0,388303,88183,256,44,a.<580,c.40-60,0
15642530,706,Western,Female,47,2022-10-08,130807,450000,1,2023-07-08,140938.95,1,480328,66063,317,44,c.660-720,c.40-60,0
15567147,802,North,Male,40,2023-04-08,245040,440000,0,2023-08-08,81908.09,0,335658,260695,135,13,e.800+,b.30-40,0
15623314,506,Western,Female,59,2023-05-08,374237,470000,0,2023-08-08,78365.75,0,489947,134598,105,13,a.<580,c.40-60,0
15786035,740,South,Male,39,2022-11-08,173212,430000,0,2023-07-08,19047.23,0,32618,70355,286,44,d.720-800,b.30-40,1
15731829,616,South,Male,34,2022-10-08,105700,420000,0,2023-08-08,25662.27,0,348388,37362,317,13,b.580-660,b.30-40,0
15763612,756,Western,Male,41,2023-06-08,6944,360000,0,2023-06-08,47093.11,0,436033,112674,74,74,d.720-800,c.40-60,0
15646810,603,Western,Male,44,2023-02-08,245632,440000,1,2023-07-08,108488.33,1,241191,142335,194,44,b.580-660,c.40-60,0
15719940,628,Western,Female,51,2022-10-08,111553,440000,0,2023-05-08,12628.61,1,138566,161136,317,105,b.580-660,c.40-60,0
15605327,607,South,Male,35,2023-06-08,244343,430000,1,2023-07-08,114190.3,0,194971,70454,74,44,b.580-660,b.30-40,0
15654274,540,South,Male,37,2023-02-08,109653,370000,1,2023-08-08,141998.89,0,150321,176876,194,13,a.<580,b.30-40,0
15651264,850,Western,Male,51,2023-04-08,4890,350000,1,2023-08-08,118545.49,1,230615,31429,135,13,e.800+,c.40-60,0
15598948,523,North,Male,24,2023-03-08,379572,490000,1,2023-07-08,155144.12,0,9961,172248,166,44,a.<580,a.18-30,1
15674811,739,Western,Male,29,2023-05-08,102110,340000,1,2023-06-08,105533.96,0,187031,31041,105,74,d.720-800,a.18-30,0
15684010,640,Western,Female,74,2023-06-08,64834,460000,0,2023-07-08,34130.43,0,353475,290066,74,44,b.580-660,d.60+,0
15674950,544,Western,Male,39,2023-04-08,171172,370000,1,2023-08-08,146637.45,0,375211,268613,135,13,a.<580,b.30-40,0
15772243,612,South,Female,33,2022-11-08,140417,490000,1,2023-08-08,142797.5,1,374816,49200,286,13,b.580-660,b.30-40,0
15627002,728,South,Male,38,2023-07-08,298561,460000,1,2023-08-08,139059.05,0,255026,215795,44,13,d.720-800,b.30-40,0
15592089,788,South,Female,43,2022-10-08,393736,460000,1,2023-07-08,116111.51,0,239259,2634,317,44,d.720-800,c.40-60,0
15623972,479,Western,Male,23,2022-11-08,158336,410000,0,2023-06-08,95148.28,0,81543,90519,286,74,a.<580,a.18-30,1
15575679,590,South,Male,24,2023-01-08,181521,400000,0,2023-05-08,58781.11,0,492198,177487,225,105,b.580-660,a.18-30,0
15790497,503,North,Male,37,2023-02-08,381349,410000,1,2023-07-08,136506.86,0,342743,274285,194,44,a.<580,b.30-40,0
15624775,729,South,Male,67,2023-06-08,357578,360000,1,2023-08-08,102391.06,0,159864,271136,74,13,d.720-800,d.60+,1
15673238,517,Western,Female,59,2022-12-08,13956,430000,1,2023-07-08,101240.08,1,264557,180121,256,44,a.<580,c.40-60,0
15749093,801,South,Male,43,2023-04-08,190777,350000,0,2023-07-08,98586.14,0,499094,115587,135,44,e.800+,c.40-60,0
15605037,818,South,Female,49,2023-06-08,122282,480000,1,2023-07-08,192298.84,1,16224,9361,74,44,e.800+,c.40-60,0
15759499,598,South,Female,32,2023-04-08,147691,410000,1,2023-06-08,167376.26,0,340571,278104,135,74,b.580-660,b.30-40,0
15773973,765,South,Male,41,2023-06-08,273953,380000,1,2023-08-08,191215.61,0,31837,159058,74,13,d.720-800,c.40-60,1
15742238,705,Western,Male,35,2023-04-08,6060,420000,1,2023-07-08,116672.02,0,194925,218249,135,44,c.660-720,b.30-40,0
15703923,744,Western,Male,41,2023-01-08,333986,450000,1,2023-07-08,138361.48,0,366411,4449,225,44,d.720-800,c.40-60,0
15799600,640,Western,Male,48,2023-07-08,148005,440000,1,2023-05-08,135995.58,0,475106,217083,44,105,b.580-660,c.40-60,0
15631912,840,South,Male,30,2022-12-08,189057,340000,0,2023-08-08,54113.38,0,483806,111989,256,13,e.800+,a.18-30,0
15585777,710,South,Male,38,2023-05-08,278407,440000,1,2023-06-08,154997.64,0,206156,268414,105,74,c.660-720,b.30-40,1
15730810,613,North,Male,44,2022-11-08,221837,370000,0,2023-06-08,47298.95,0,117383,99117,286,74,b.580-660,c.40-60,0
15573171,695,North,Male,63,2023-07-08,142565,430000,1,2023-08-08,126688.83,1,469911,194364,44,13,c.660-720,d.60+,0
15755825,666,South,Male,39,2022-10-08,46580,400000,1,2023-05-08,102999.33,0,251946,191212,317,105,c.660-720,b.30-40,0
15745452,651,Western,Male,41,2023-07-08,58397,450000,1,2023-07-08,174337.68,0,214755,137239,44,44,b.580-660,c.40-60,0
15752409,553,South,Male,31,2023-02-08,174062,370000,1,2023-08-08,124596.63,0,55708,209025,194,13,a.<580,b.30-40,1
15571002,706,South,Female,44,2023-04-08,173210,500000,0,2023-05-08,69865.49,0,230962,14450,135,105,c.660-720,c.40-60,0
15737025,635,South,Male,33,2023-07-08,67077,390000,1,2023-07-08,178067.33,1,77905,284503,44,44,b.580-660,b.30-40,0
15707861,520,South,Female,46,2022-10-08,104572,330000,1,2023-05-08,117369.52,1,435163,145773,317,105,a.<580,c.40-60,0
15745001,683,North,Female,36,2023-01-08,338196,450000,1,2023-07-08,104786.59,0,451985,99074,225,44,c.660-720,b.30-40,0
15684103,674,South,Female,26,2022-10-08,224032,400000,1,2023-06-08,138423.1,0,426800,106381,317,74,c.660-720,a.18-30,0
15596339,422,South,Male,54,2023-05-08,106378,410000,0,2023-08-08,86350.97,0,257947,82219,105,13,a.<580,c.40-60,0
15800773,648,North,Female,28,2022-11-08,307669,380000,1,2023-07-08,157891.11,0,485209,62547,286,44,b.580-660,a.18-30,0
15614893,689,North,Male,38,2023-06-08,342461,340000,0,2023-05-08,82709.8,0,32094,178925,74,105,c.660-720,b.30-40,1
15600103,633,Western,Female,29,2022-12-08,159469,360000,0,2023-07-08,97684.46,0,395825,248267,256,44,b.580-660,a.18-30,0
15720529,591,South,Male,29,2023-02-08,91207,350000,1,2023-06-08,108684.65,0,14189,191364,194,74,b.580-660,a.18-30,1
15583692,591,Western,Female,35,2023-06-08,101493,480000,0,2023-05-08,57064.57,0,474422,239179,74,105,b.580-660,b.30-40,0
15576644,687,Western,Female,29,2023-04-08,4866,460000,1,2023-08-08,122134.56,1,459279,194086,135,13,c.660-720,a.18-30,0
15797760,632,South,Male,40,2023-05-08,330731,390000,1,2023-08-08,149188.41,0,454199,202417,105,13,b.580-660,b.30-40,0
15572361,790,Western,Female,34,2023-06-08,36823,480000,1,2023-07-08,199420.41,0,204448,114895,74,44,d.720-800,b.30-40,0
15613673,675,South,Male,28,2022-11-08,390380,470000,1,2023-06-08,134110.93,0,187410,248427,286,74,c.660-720,a.18-30,1
15728885,808,South,Male,41,2023-08-08,224336,330000,0,2023-05-08,79888.78,0,42445,46809,13,105,e.800+,c.40-60,1
15767722,593,South,Female,39,2023-08-08,299726,430000,1,2023-08-08,197933.5,0,125925,13728,13,13,b.580-660,b.30-40,0
15751177,685,Western,Male,44,2023-06-08,275734,400000,1,2023-05-08,145387.05,1,3286,16945,74,105,c.660-720,c.40-60,1
15729975,613,South,Female,46,2022-12-08,241532,400000,0,2023-05-08,44390.38,0,323943,151417,256,105,b.580-660,c.40-60,0
15582797,685,North,Male,35,2023-04-08,153131,400000,1,2023-07-08,113639.64,0,207137,218712,135,44,c.660-720,b.30-40,0
15783875,500,South,Female,34,2023-04-08,175897,380000,0,2023-06-08,12833.96,0,156768,29152,135,74,a.<580,b.30-40,0
15723169,640,South,Female,31,2022-11-08,286945,490000,0,2023-07-08,48640.77,0,344017,128634,286,44,b.580-660,b.30-40,0
15610355,713,South,Male,44,2023-07-08,86500,330000,0,2023-05-08,64375.4,0,311067,42968,44,105,c.660-720,c.40-60,0
15787255,650,Western,Female,55,2023-06-08,148973,430000,1,2023-05-08,179834.45,1,115214,52869,74,105,b.580-660,c.40-60,0
15596713,786,South,Male,37,2023-01-08,136448,450000,0,2023-08-08,66977.68,0,65890,263009,225,13,d.720-800,b.30-40,1
15656005,592,Western,Male,31,2023-01-08,351290,450000,0,2023-05-08,86079.67,0,332681,214913,225,105,b.580-660,b.30-40,0
15687130,686,South,Female,43,2023-08-08,275531,450000,1,2023-07-08,170072.9,0,489000,102532,13,44,c.660-720,c.40-60,0
15612931,722,North,Female,50,2023-04-08,285229,440000,1,2023-07-08,128262.14,0,414399,177262,135,44,d.720-800,c.40-60,0
15795933,677,South,Female,49,2023-05-08,162208,460000,1,2023-06-08,187811.71,0,211443,256663,105,74,c.660-720,c.40-60,0
15810203,499,Western,Male,44,2023-02-08,174415,420000,1,2023-07-08,108222.68,0,151398,275278,194,44,a.<580,c.40-60,1
15746183,573,South,Female,27,2023-04-08,174630,400000,1,2023-07-08,157549.6,0,211440,200273,135,44,a.<580,a.18-30,0
15727311,539,South,Female,22,2023-08-08,365494,400000,0,2023-08-08,38772.65,0,270676,266404,13,13,a.<580,a.18-30,0
15652835,419,North,Female,27,2023-06-08,332285,500000,1,2023-06-08,134720.51,0,122921,28717,74,74,a.<580,a.18-30,0
15568519,534,South,Male,41,2022-11-08,74399,390000,0,2023-07-08,13871.34,0,460067,132382,286,44,a.<580,c.40-60,0
15724648,725,South,Male,26,2023-02-08,320456,420000,1,2023-07-08,133720.57,0,222143,258112,194,44,d.720-800,a.18-30,1
15647800,850,South,Female,34,2023-02-08,239977,450000,0,2023-06-08,33501.98,0,232830,277922,194,74,e.800+,b.30-40,0
15710408,584,North,Female,38,2023-05-08,40139,390000,0,2023-08-08,4525.4,0,183672,280185,105,13,b.580-660,b.30-40,0
15760427,850,South,Male,40,2023-02-08,25500,410000,0,2023-07-08,65612.12,0,377087,289834,194,44,e.800+,b.30-40,0
15639549,718,Western,Female,33,2023-04-08,30167,400000,0,2023-08-08,88592.8,0,430467,295633,135,13,c.660-720,b.30-40,0
15771702,567,South,Female,35,2023-03-08,156305,370000,1,2023-08-08,127827.18,0,154258,41674,166,13,a.<580,b.30-40,0
15653620,546,South,Female,27,2022-12-08,207887,460000,0,2023-07-08,14858.1,0,152525,42315,256,44,a.<580,a.18-30,0
15595324,579,Western,Female,39,2023-03-08,380199,330000,0,2023-08-08,5831.0,1,334142,187005,166,13,a.<580,b.30-40,0
15644103,659,North,Male,78,2023-06-08,367333,450000,0,2023-07-08,49978.67,0,133435,57241,74,44,b.580-660,d.60+,0
15796496,631,South,Female,31,2022-12-08,272845,480000,1,2023-05-08,190067.12,0,318727,258559,256,105,b.580-660,b.30-40,0
15651369,626,South,Male,21,2023-07-08,301740,360000,0,2023-08-08,66232.23,0,263021,109508,44,13,b.580-660,a.18-30,0
15601274,667,North,Female,40,2023-07-08,380523,470000,0,2023-07-08,19162.89,0,204746,143254,44,44,c.660-720,b.30-40,0
15720644,789,South,Male,27,2023-02-08,107636,380000,1,2023-07-08,103603.65,0,268195,231968,194,44,d.720-800,a.18-30,0
15684318,582,Western,Female,50,2023-02-08,65069,350000,0,2023-06-08,20344.02,0,88609,230000,194,74,b.580-660,c.40-60,0
15599440,748,South,Male,34,2022-12-08,325305,390000,0,2023-08-08,53584.03,0,81182,238089,256,13,d.720-800,b.30-40,1
15679622,602,South,Male,35,2022-12-08,122140,450000,0,2023-07-08,22499.29,0,374708,164173,256,44,b.580-660,b.30-40,0
15604158,554,South,Male,39,2022-10-08,393144,360000,0,2023-08-08,18391.93,0,57184,251916,317,13,a.<580,b.30-40,1
15784445,717,North,Male,33,2023-07-08,301935,420000,1,2023-08-08,194467.23,0,449075,181909,44,13,c.660-720,b.30-40,0
15720968,606,Western,Male,27,2023-06-08,268864,440000,1,2023-08-08,147533.09,0,47762,75722,74,13,b.580-660,a.18-30,1
15769389,709,Western,Female,39,2022-11-08,147696,350000,0,2023-07-08,73641.86,0,380315,149631,286,44,c.660-720,b.30-40,0
15664907,527,South,Male,47,2023-07-08,397883,500000,0,2023-06-08,21312.16,1,443185,228408,44,74,a.<580,c.40-60,0
15723105,756,South,Female,28,2023-02-08,32110,470000,1,2023-08-08,164394.65,0,477476,67974,194,13,d.720-800,a.18-30,0
15566495,704,North,Female,24,2023-06-08,363222,430000,0,2023-07-08,35600.25,1,244934,199856,74,44,c.660-720,a.18-30,0
15592578,614,North,Female,41,2023-01-08,304820,390000,1,2023-05-08,137791.18,0,221790,72317,225,105,b.580-660,c.40-60,0
15720123,554,North,Male,37,2023-05-08,314148,470000,1,2023-07-08,166177.3,0,299940,191964,105,44,a.<580,b.30-40,0
15642655,731,North,Male,33,2023-07-08,295377,400000,1,2023-08-08,130726.96,0,492966,33065,44,13,d.720-800,b.30-40,0
15625632,577,South,Male,36,2023-05-08,189044,350000,1,2023-07-08,143783.46,0,384531,166201,105,44,a.<580,b.30-40,0
15669611,632,South,Male,71,2023-05-08,279304,380000,0,2023-08-08,27597.76,0,405879,164533,105,13,b.580-660,d.60+,0
15622454,695,North,Male,28,2023-08-08,241412,470000,0,2023-07-08,57992.49,0,338609,55603,13,44,c.660-720,a.18-30,0
15638983,684,South,Female,38,2023-03-08,207699,420000,1,2023-08-08,127388.06,0,169687,68782,166,13,c.660-720,b.30-40,0
15586870,632,South,Male,27,2023-04-08,339698,450000,1,2023-07-08,152665.85,0,325408,157749,135,44,b.580-660,a.18-30,0
15578211,777,South,Male,23,2023-02-08,54490,460000,1,2023-05-08,163225.48,0,346815,188828,194,105,d.720-800,a.18-30,0
15651140,710,South,Female,32,2023-05-08,106241,380000,0,2023-08-08,94790.34,0,78777,51055,105,13,c.660-720,b.30-40,0
15592979,671,Western,Female,34,2023-02-08,247978,380000,1,2023-06-08,156917.12,0,258211,227608,194,74,c.660-720,b.30-40,0
15666043,520,South,Male,33,2023-04-08,171711,340000,1,2023-08-08,166102.61,0,50973,27646,135,13,a.<580,b.30-40,0
15695499,510,South,Female,45,2022-10-08,184169,480000,0,2023-07-08,77878.62,0,232259,91011,317,44,a.<580,c.40-60,0
15701175,493,South,Female,33,2022-12-08,381126,420000,0,2023-06-08,59659.53,0,295377,259717,256,74,a.<580,b.30-40,0
15601184,604,North,Male,26,2023-05-08,312778,440000,1,2023-08-08,155248.62,0,24934,270934,105,13,b.580-660,a.18-30,1
15648681,747,South,Male,47,2023-03-08,318874,440000,1,2023-06-08,129964.56,1,209080,264156,166,74,d.720-800,c.40-60,1
15768763,562,South,Male,37,2023-06-08,68769,380000,0,2023-07-08,52525.15,1,385720,121973,74,44,a.<580,b.30-40,0
15689322,641,North,Male,31,2023-05-08,21209,340000,0,2023-08-08,59927.99,0,59664,195876,105,13,b.580-660,b.30-40,0
15593959,524,South,Male,28,2023-07-08,9655,430000,0,2023-08-08,51670.82,0,65794,222677,44,13,a.<580,a.18-30,0
15709994,658,South,Male,40,2023-01-08,149195,430000,1,2023-06-08,135459.02,1,83969,199086,225,74,b.580-660,b.30-40,1
15652667,590,South,Male,39,2022-11-08,177767,500000,1,2023-08-08,104730.52,0,477562,177944,286,13,b.580-660,b.30-40,0
15583033,640,South,Female,20,2023-04-08,241266,460000,0,2023-06-08,78310.82,0,490119,89008,135,74,b.580-660,a.18-30,0
15730488,516,North,Female,27,2023-07-08,74996,310000,1,2023-07-08,112311.15,0,367943,284439,44,44,a.<580,a.18-30,0
15743478,659,Western,Male,39,2022-12-08,191437,330000,1,2023-08-08,107964.36,0,107332,28877,256,13,b.580-660,b.30-40,0
15777122,553,South,Female,31,2023-04-08,129921,470000,0,2023-08-08,89087.4,0,313436,265039,135,13,a.<580,b.30-40,0
15797964,732,Western,Female,29,2023-07-08,118265,370000,1,2023-08-08,138527.56,0,410488,125365,44,13,d.720-800,a.18-30,0
15623082,507,South,Female,35,2023-06-08,139465,400000,0,2023-07-08,97633.93,0,316020,152849,74,44,a.<580,b.30-40,0
15642448,656,North,Male,28,2022-12-08,294231,370000,1,2023-08-08,137173.39,0,18360,237865,256,13,b.580-660,a.18-30,1
15593468,850,South,Female,33,2023-05-08,324559,500000,0,2023-06-08,11159.19,0,348528,251360,105,74,e.800+,b.30-40,0
